level,id,citation,name,parent_title,parent_title_name,parent_chapter,url
Section,14.50.070,14.50.070,"Chapter 5, Sections 513.0 through 513.13, Fire-Extinguishing Equipment.",14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.070
Section,14.50.080,14.50.080,"Chapter 5, Sections 514.0 through 514.5.1, Procedures for Use and Maintenance of Equipment.",14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.080
Section,14.50.090,14.50.090,"Chapter 5, Sections 515.0 through 515.2, Minimum Safety Requirements for Cooking Equipment.",14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.090
Section,14.50.100,14.50.100,"Chapter 5, Sections 516.0 through 516.6.6, Recirculating Systems.",14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.100
Section,14.50.110,14.50.110,"Chapter 5, Section 517.7, Fire-Extinguishing Equipment for Solid-Fuel Cooking.",14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.110
Section,14.50.115,14.50.115,Repealed.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.115
Section,14.50.120,14.50.120,"Chapter 5, Section 517.8.3.",14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.120
Section,14.50.130,14.50.130,"Chapter 9, Section 915.3.1.1.",14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.130
Section,14.50.140,14.50.140,"Chapter 13, Section 1311.3, Arc Resistant Jacketed CSST.",14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.140
Section,14.50.150,14.50.150,"Chapter 16, Section 1602.0, Stationary Gas Engines.",14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.150
Section,14.50.210,14.50.210,Repealed.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.210
Section,14.50.215,14.50.215,Repealed.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.215
Section,14.50.220,14.50.220,Repealed.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.220
Section,14.50.230,14.50.230,Repealed.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.230
Section,14.50.240,14.50.240,Repealed.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.240
Section,14.50.250,14.50.250,Repealed.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.250
Section,14.50.255,14.50.255,Repealed.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.255
Section,14.50.260,14.50.260,Repealed.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.260
Section,14.50.285,14.50.285,Repealed.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.285
Section,14.50.290,14.50.290,Repealed.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.290
Section,14.50.300,14.50.300,Repealed.,14,Title 14 Buildings and Construction,14.50,https://topeka.municipal.codes/TMC/14.50.300
Chapter,14.55,14.55,One- and Two-Family Dwelling Code,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.55
Article,14.55_ArtI,14.55 Art. I,Article I. Generally,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55_ArtI
Section,14.55.010,14.55.010,International Residential Code.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.010
Section,14.55.020,14.55.020,International Residential Code – On file in the Clerk’s office.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.020
Section,14.55.030,14.55.030,Adoption of rules and regulations.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.030
Article,14.55_ArtII,14.55 Art. II,Article II. Amendments,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55_ArtII
Section,14.55.040,14.55.040,Generally.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.040
Section,14.55.050,14.55.050,Scope.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.050
Section,14.55.060,14.55.060,Referenced codes and standards.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.060
Section,14.55.070,14.55.070,General.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.070
Section,14.55.080,14.55.080,Lot lines and setback lines.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.080
Section,14.55.090,14.55.090,Permit required.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.090
Section,14.55.100,14.55.100,Work exempt from permit.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.100
Section,14.55.110,14.55.110,Expiration.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.110
Section,14.55.120,14.55.120,Premises identification.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.120
Section,14.55.130,14.55.130,Submittal documents.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.130
Section,14.55.140,14.55.140,Manufacturer’s installation instructions and specifications.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.140
Section,14.55.150,14.55.150,Schedule of permit fees – Waiver.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.150
Section,14.55.160,14.55.160,Building permit valuations.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.160
Section,14.55.170,14.55.170,Types of inspections.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.170
Section,14.55.180,14.55.180,Permit completion.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.180
Section,14.55.190,14.55.190,Notice of violation.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.190
Section,14.55.200,14.55.200,Violation penalties.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.200
Section,14.55.210,14.55.210,Failure to comply.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.210
Section,14.55.220,14.55.220,Definitions.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.220
Section,14.55.230,14.55.230,IRC Table R301.2(1).,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.230
Section,14.55.240,14.55.240,Townhouses.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.240
Section,14.55.250,14.55.250,Structural independence.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.250
Section,14.55.260,14.55.260,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.260
Section,14.55.270,14.55.270,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.270
Section,14.55.280,14.55.280,Habitable rooms.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.280
Section,14.55.290,14.55.290,Bathrooms.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.290
Section,14.55.300,14.55.300,Adjoining rooms.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.300
Section,14.55.310,14.55.310,Exterior stairway illumination.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.310
Section,14.55.320,14.55.320,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.320
Section,14.55.330,14.55.330,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.330
Section,14.55.340,14.55.340,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.340
Section,14.55.350,14.55.350,Minimum room areas.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.350
Section,14.55.360,14.55.360,Private garage fire sprinkler design.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.360
Section,14.55.370,14.55.370,Riser height.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.370
Section,14.55.380,14.55.380,Continuity.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.380
Section,14.55.390,14.55.390,Seat or bench elements.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.390
Section,14.55.400,14.55.400,Automatic fire sprinkler systems.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.400
Section,14.55.410,14.55.410,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.410
Section,14.55.420,14.55.420,Footings – General.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.420
Section,14.55.430,14.55.430,Footings – Table R403.1.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.430
Section,14.55.440,14.55.440,Minimum size.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.440
Section,14.55.450,14.55.450,Continuous footing.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.450
Section,14.55.460,14.55.460,Foundations and stem walls.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.460
Section,14.55.470,14.55.470,Minimum depth.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.470
Section,14.55.480,14.55.480,Frost protection.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.480
Section,14.55.490,14.55.490,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.490
Section,14.55.500,14.55.500,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.500
Section,14.55.510,14.55.510,Concrete encased electrode.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.510
Section,14.55.520,14.55.520,Shallow foundations.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.520
Section,14.55.530,14.55.530,Foundation and retaining walls.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.530
Section,14.55.540,14.55.540,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.540
Section,14.55.550,14.55.550,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.550
Section,14.55.560,14.55.560,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.560
Section,14.55.570,14.55.570,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.570
Section,14.55.580,14.55.580,Braced wall panel connections.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.580
Section,14.55.590,14.55.590,Attic access.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.590
Section,14.55.600,14.55.600,Overflow drains and scuppers.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.600
Section,14.55.610,14.55.610,Repealed.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.610
Section,14.55.620,14.55.620,Gas appliances.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.620
Section,14.55.630,14.55.630,Flue area (appliance).,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.630
Section,14.55.640,14.55.640,Appendix AF.,14,Title 14 Buildings and Construction,14.55,https://topeka.municipal.codes/TMC/14.55.640
Chapter,14.60,14.60,Weights and Measures Code,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.60
Section,14.60.010,14.60.010,"Part A, Section 5.5 repealed.",14,Title 14 Buildings and Construction,14.60,https://topeka.municipal.codes/TMC/14.60.010
Section,14.60.020,14.60.020,"Part C, Section 2 repealed.",14,Title 14 Buildings and Construction,14.60,https://topeka.municipal.codes/TMC/14.60.020
Section,14.60.030,14.60.030,"Part C, Section 18 repealed.",14,Title 14 Buildings and Construction,14.60,https://topeka.municipal.codes/TMC/14.60.030
Section,14.60.040,14.60.040,Part D repealed.,14,Title 14 Buildings and Construction,14.60,https://topeka.municipal.codes/TMC/14.60.040
Section,14.60.050,14.60.050,Part E repealed.,14,Title 14 Buildings and Construction,14.60,https://topeka.municipal.codes/TMC/14.60.050
Chapter,14.65,14.65,Manufactured Homes and Trailers,14,Title 14 Buildings and Construction,,https://topeka.municipal.codes/TMC/14.65
Article,14.65_ArtI,14.65 Art. I,Article I. In General,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65_ArtI
Section,14.65.010,14.65.010,Definitions.,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.010
Section,14.65.020,14.65.020,Enforcing official designated – Duties.,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.020
Section,14.65.030,14.65.030,Location of mobile homes outside of parks.,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.030
Article,14.65_ArtII,14.65 Art. II,Article II. Administration and Enforcement – Permit,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65_ArtII
Section,14.65.040,14.65.040,"Required for installation, repair, utility connections.",14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.040
Section,14.65.050,14.65.050,Fee for move-in and/or utility connection established.,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.050
Section,14.65.060,14.65.060,Payment of fee – Failure to pay.,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.060
Section,14.65.070,14.65.070,Code Enforcement Director to inspect.,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.070
Section,14.65.080,14.65.080,Authorization required before supply of utilities.,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.080
Article,14.65_ArtIII,14.65 Art. III,Article III. Mobile Home Parks,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65_ArtIII
Subarticle,14.65_ArtIII_SubArtI,14.65 Art. III Subart. I,Subarticle I. Generally,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65_ArtIII_SubArtI
Section,14.65.090,14.65.090,Variances.,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.090
Section,14.65.100,14.65.100,Nonconforming uses.,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.100
Section,14.65.110,14.65.110,Applicability of other codes.,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.110
Section,14.65.120,14.65.120,Securing mobile homes to ground.,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.120
Section,14.65.125,14.65.125,Skirting.,14,Title 14 Buildings and Construction,14.65,https://topeka.municipal.codes/TMC/14.65.125
